id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
7370,second,may,2167-05-01,64,225313,11792104,5425.74,21443,12958489,5952.57,18989,71990,47.98,61448,33412430,66987,20346.59,6125.75,115.12,31.19,162.48,404.61
7371,second,may,2167-05-08,64,225460,11793687,5426.99,21426,12963251,5954.44,18990,71975,47.99,61458,33415270,66998,20350.43,6127.17,115.14,31.19,162.49,404.62
7372,second,may,2167-05-15,64,225509,11797047,5428.12,21438,12962909,5954.8,18992,71991,47.99,61472,33421275,66999,20352.84,6127.66,115.16,31.2,162.5,404.65
7373,second,may,2167-05-22,64,225503,11800465,5429.18,21456,12963868,5955.13,19000,71984,47.99,61481,33423336,67011,20355.41,6129.22,115.18,31.19,162.53,404.72
7374,second,may,2167-05-29,64,225915,11803708,5428.8,21448,12964678,5954.64,19001,71986,48,61491,33428149,67018,20356.78,6130.78,115.19,31.2,162.57,404.81
7375,second,jun,2167-06-05,64,225708,11801911,5430.96,21469,12965580,5955.24,19006,71982,48,61498,33435910,67028,20358.98,6131.78,115.23,31.21,162.58,404.86
7376,second,jun,2167-06-12,64,225627,11801988,5431.65,21483,12968709,5955.47,19004,71979,481,61503,33440217,67034,20362.44,6132.48,115.23,31.2,162.59,404.89
7377,second,jun,2167-06-19,64,225744,11805007,5432.11,21468,12971469,59569,19010,71972,483,61511,33444355,67043,20364.52,6133.36,115.22,31.21,162.63,404.95
7378,second,jun,2167-06-26,64,225649,11804784,5433.11,21467,12971880,5955.52,19011,71990,486,61519,33452275,67050,20366.73,61345,115.27,31.21,162.66,404.97
7379,third,jul,2167-07-03,64,225752,11806176,5433.3,21457,12974749,5955.81,19014,71993,486,61524,33453497,67054,20367.57,6134.73,115.31,31.21,162.67,405.1
7380,third,jul,2167-07-10,64,225822,11808157,5434.77,21448,12975910,5956.56,19016,72001,485,61528,33458944,67066,20370.54,6135.42,115.28,31.23,162.7,405.21
7381,third,jul,2167-07-17,64,225919,11812254,5435.77,21445,12977207,5956.65,19016,72027,485,61534,33465143,67076,20373.53,6136.72,115.3,31.24,162.76,405.25
7382,third,jul,2167-07-24,64,226279,11815210,5437.45,21438,12979185,5957.29,19018,72027,485,61539,33472560,67082,20376.41,6137.32,115.32,31.23,162.78,405.32
7383,third,jul,2167-07-31,64,226330,11815050,5438.94,21431,12979823,5957.57,19024,72023,485,61545,33476292,67096,20379.48,6138.17,115.34,31.25,162.81,405.4
7384,third,aug,2167-08-07,64,226845,11820016,5439.18,21425,12982105,5959.42,19028,72026,486,61552,33484266,67098,20383.25,6139.32,115.38,31.25,162.82,405.39
7385,third,aug,2167-08-14,64,226895,11822315,5440.41,21431,12982700,5960.49,19032,72022,487,61557,33488639,67110,203868,61402,115.42,31.25,162.85,405.44
7386,third,aug,2167-08-21,64,226970,11823234,54411,21419,12984268,5960.82,19034,72026,488,61569,33492148,67128,20388.96,6140.92,115.41,31.26,162.87,405.54
7387,third,aug,2167-08-28,64,227162,11824895,5442.54,21414,12984094,5962.15,19037,72023,48.1,61571,33503010,67124,20391.88,6141.42,115.45,31.29,162.9,405.65
7388,third,sep,2167-09-04,64,227142,11824605,5443.96,21411,12984842,5962.34,19036,72028,48.12,61578,33506203,67135,20393.72,6142.22,115.46,31.3,162.94,405.68
7389,third,sep,2167-09-11,64,227099,11825792,5445.53,21407,12986752,5963.7,19040,72031,48.14,61580,33509524,67154,20397.35,6143.1,115.49,31.31,162.95,405.75
7390,third,sep,2167-09-18,64,227000,11828344,5445.87,21405,12988406,5965.12,19039,72016,48.16,61589,33515144,67159,20400.81,6144.18,115.52,31.31,162.97,405.77
7391,third,sep,2167-09-25,64,226753,11833670,54477,21398,12993583,5965.29,19045,72023,48.18,61591,33518498,67171,20401.61,6144.55,115.57,31.31,163,405.9
7392,fourth,oct,2167-10-02,64,226987,11833616,5447.23,21397,12995824,5966.54,19046,72037,48.2,61596,33522401,67184,20402.78,6145.37,115.58,31.31,1633,405.96
7393,fourth,oct,2167-10-09,64,226953,11832597,5446.4,21406,12996745,5967.67,19048,72037,48.21,61609,33525184,67195,20407.19,6146.42,115.59,31.31,1634,405.98
7394,fourth,oct,2167-10-16,64,226937,11831584,5446.93,21414,12998390,5968.64,19051,72051,48.23,61625,33527216,67202,20412.81,6147.25,115.6,31.31,1637,4065
7395,fourth,oct,2167-10-23,64,227133,11835414,5448.44,21429,12999051,5969.91,19054,72053,48.21,61633,33531253,67210,20415.66,6148.24,115.65,31.33,1637,406.15
7396,fourth,oct,2167-10-30,64,227007,11836191,5449.84,21416,13000079,5970.57,19058,72052,48.21,61644,33541995,67222,20417.65,6148.98,115.67,31.33,1639,406.19
7397,fourth,nov,2167-11-06,64,227067,11839308,5450.87,21421,13005810,5971.69,19061,72077,48.21,61656,33543405,67234,204215,6150.22,115.7,31.33,163.11,406.25
7398,fourth,nov,2167-11-13,64,227342,11842098,5451.33,21411,13009884,5971.8,19067,72095,48.23,61667,33547863,67239,20422.58,61524,115.72,31.34,163.14,406.26
7399,fourth,nov,2167-11-20,64,227256,11844082,5452.41,21419,13011234,5973.26,19071,72112,48.22,61677,33553862,67253,20424.83,6152.99,115.73,31.35,163.15,406.27
7400,fourth,nov,2167-11-27,64,227134,11849089,54526,21427,13013663,5973.32,19074,72118,48.22,61680,33562176,67267,20427.42,6153.78,115.77,31.37,163.19,406.35
7401,fourth,dec,2167-12-04,64,227204,11852014,5452.68,21415,13014594,5974.48,19075,72135,48.22,61691,33563367,67278,20429.94,6154.81,115.79,31.38,163.23,406.44
7402,fourth,dec,2167-12-11,64,227006,11852436,54531,21448,13016125,5974.19,19079,72145,48.24,61703,33569714,67283,20431.52,6155.82,115.81,31.39,163.23,406.54
7403,fourth,dec,2167-12-18,64,227064,11852460,5454.15,21433,13018113,5976.13,19083,72148,48.22,61705,33574357,67291,20433.98,6156.41,115.82,31.4,163.26,406.61
7404,fourth,dec,2167-12-25,64,226787,11852921,5455.59,21455,13018621,5976.31,19085,72155,48.21,61705,33579035,67300,20436.3,6156.68,115.81,31.39,163.27,406.65
7405,first,jan,2168-01-01,64,226590,11854521,5455.34,21474,13019502,5976.76,19088,72165,48.22,61727,33585887,67306,20439.79,6157.56,115.83,31.38,163.29,406.71
7406,first,jan,2168-01-08,64,226625,11855202,5457.22,21484,13019547,5977.28,19089,72186,48.23,61741,33588808,67310,20442.54,6158.12,115.85,31.38,163.31,406.82
7407,first,jan,2168-01-15,64,226606,11857817,5456.96,21468,13021396,5978.47,19091,72202,48.24,61745,33594024,67322,20444.59,6158.93,115.86,31.37,163.35,406.89
7408,first,jan,2168-01-22,64,226732,11859358,5457.88,21452,13020320,59798,19094,72210,48.25,61751,33604577,67334,20447.93,6159.96,115.89,31.36,163.36,406.97
7409,first,jan,2168-01-29,64,226904,11861600,5458.7,21461,13021270,5978.97,19094,72224,48.24,61758,33605389,67347,20451.84,6160.97,115.92,31.37,163.4,4076
7410,first,feb,2168-02-05,64,227288,11862206,5459.29,21464,13022914,5978.66,19098,72245,48.24,61761,33608002,67356,20455.15,6161.32,115.89,31.36,163.41,407.16
7411,first,feb,2168-02-12,64,227161,11864545,5459.49,21481,13022734,5978.74,19101,72250,48.24,61769,33611143,67360,20459.28,6162.55,115.91,31.37,163.42,407.14
7412,first,feb,2168-02-19,64,227575,11864819,54616,21484,13024124,5978.98,19107,72256,48.24,61775,33617521,67361,20459.79,6163.51,115.94,31.36,163.44,407.27
7413,first,feb,2168-02-26,64,227656,11867537,54615,21477,13027151,5979.53,19110,72263,48.23,61788,33623378,67371,20462.45,6164.36,115.95,31.38,163.46,407.35
7414,first,mar,2168-03-04,64,227503,11868687,5462.98,21475,13030376,5980.1,19107,72278,48.25,61801,33623625,67383,20466.58,6164.86,115.95,31.38,163.47,407.37
7415,first,mar,2168-03-11,64,227458,11871077,5464.43,21484,13033085,5981.7,19108,72300,48.26,61810,33622970,67390,20469.14,6166.41,115.98,31.39,163.48,407.36
7416,first,mar,2168-03-18,64,226957,11873454,5465.23,21492,13036264,5981.39,19113,72298,48.25,61820,33625462,67401,20472.2,6167.68,1162,31.39,163.49,407.37
7417,first,mar,2168-03-25,64,226909,11876844,5465.67,21486,13037808,5981.71,19116,72316,48.25,61831,33636104,67411,20474.72,6169.29,1164,31.38,163.52,407.45
7418,second,apr,2168-04-01,64,227059,11878834,5466.65,21479,13040383,5982.7,19118,72317,48.26,61838,33636571,67418,20477.17,6169.96,1168,31.39,163.56,407.5
7419,second,apr,2168-04-08,64,227303,11878510,5467.24,21484,13041116,5982.8,19121,72328,48.26,61844,33643758,67433,20480.53,6170.83,1167,31.39,163.58,407.58
7420,second,apr,2168-04-15,64,227245,11881944,5467.98,21486,13043670,5984.54,19123,72339,48.26,61852,33649873,67447,204846,6170.93,1169,31.41,163.63,407.71
7421,second,apr,2168-04-22,64,227104,11881775,5468.52,21492,13043915,5984.93,19123,72355,48.26,61865,33657310,67461,20487.74,6171.54,1169,31.41,163.64,407.75
7422,second,apr,2168-04-29,64,226901,11882775,5469.43,21492,13045728,5985.46,19125,72367,48.24,61868,33660000,67469,20491.96,6172.28,116.11,31.4,163.66,407.79
7423,second,may,2168-05-06,64,226923,11886782,54708,21486,13049513,59866,19126,72392,48.24,61877,33664443,67484,20494.81,6172.83,116.12,31.39,163.67,407.8
7424,second,may,2168-05-13,64,227147,11887079,5470.67,21486,13051339,5985.82,19127,72397,48.23,61894,33662235,67487,20497.75,6173.99,116.16,31.4,163.7,407.79
7425,second,may,2168-05-20,64,227037,11890263,5471,21490,13055599,5985.85,19131,72400,48.26,61899,33665403,67494,20500.22,6175.12,116.2,31.4,163.72,407.86
7426,second,may,2168-05-27,64,227123,11892785,5472.77,21488,13059118,5986.24,19133,72418,48.27,61908,33667478,67495,20500.89,6175.81,116.23,31.41,163.73,407.97
7427,second,jun,2168-06-03,64,226871,11892605,5474.63,21486,13061011,5987.39,19136,72436,48.26,61912,33675813,67502,20505.83,6176.84,116.25,31.41,163.76,4083
7428,second,jun,2168-06-10,64,226939,11893440,5474.22,21486,13062389,5989.23,19141,72444,48.24,61919,33678304,67513,20509.16,6177.65,116.3,31.42,163.77,4086
7429,second,jun,2168-06-17,64,227099,11897620,5474.25,21502,13064528,59903,19142,72466,48.23,61929,33678721,67523,20511.1,6178.83,116.3,31.42,163.79,408.21
7430,second,jun,2168-06-24,64,227082,11902301,5474.29,21506,13064547,5990.49,19145,72479,48.25,61940,33680096,67524,20513.6,6179.59,116.33,31.43,163.83,408.28
7431,third,jul,2168-07-01,64,226901,11905686,5475.15,21504,13065596,5991.13,19146,72496,48.25,61952,33680739,67527,20514.4,6180.36,116.33,31.43,163.87,408.37
7432,third,jul,2168-07-08,64,226861,11906265,5475.25,21509,13067815,5992.5,19148,72519,48.26,61967,33686873,67542,20516.76,61814,116.36,31.45,163.91,408.41
7433,third,jul,2168-07-15,64,226944,11906275,5475.94,21510,13068872,5992.72,19151,72549,48.27,61972,33689602,67553,20518.51,6182.25,116.38,31.45,163.96,408.41
7434,third,jul,2168-07-22,64,227039,11907327,5477.33,21512,13070468,5993.14,19155,72555,48.25,61987,33690872,67562,20522.9,6182.9,116.38,31.46,163.99,408.52
7435,third,jul,2168-07-29,64,226914,11909442,5478.17,21499,13073556,5992.7,19158,72562,48.24,61998,33685400,67575,20523.6,6182.86,116.4,31.47,1642,408.52
7436,third,aug,2168-08-05,64,226588,11909375,5477.43,21492,13077491,5993.46,19162,72549,48.29,62004,33688639,67585,20527.38,61837,116.4,31.46,1644,408.58
7437,third,aug,2168-08-12,64,227125,11910770,54797,21487,13081697,5993.48,19168,72582,48.3,62021,33691879,67594,20527.48,61841,116.39,31.46,1648,408.65
7438,third,aug,2168-08-19,64,227327,11914360,54817,21496,13083137,5994.29,19171,72570,48.3,62021,33692592,67603,205324,6185.68,116.39,31.46,164.1,408.75
7439,third,aug,2168-08-26,64,227165,11916411,5480.55,21503,13081514,5995.15,19175,72574,48.32,62030,33699687,67609,20533.99,6186.41,116.43,31.45,164.12,408.83
7440,third,sep,2168-09-02,64,227263,11920795,5481.93,21519,13084601,5995.64,19179,72589,48.32,62034,33707301,67609,20536.4,6186.96,116.43,31.45,164.14,408.88
7441,third,sep,2168-09-09,64,227554,11921612,5483.4,21517,13086072,59965,19179,72598,48.33,62052,33711366,67617,20539.13,6187.2,116.45,31.45,164.15,408.93
7442,third,sep,2168-09-16,64,227795,11921857,5483.67,21513,13087358,5998.59,19180,72597,48.33,62060,33711023,67627,20540.77,61886,116.48,31.44,164.2,408.93
7443,third,sep,2168-09-23,64,227740,11923175,5484.57,21522,13090192,5999.79,19178,72602,48.34,62071,33710798,67644,20544.28,6188.74,116.5,31.43,164.22,4091
7444,third,sep,2168-09-30,64,227750,11925690,5485.31,21512,13091896,6000.14,19180,72617,48.37,62084,33716041,67653,20546.49,6189.52,116.51,31.45,164.23,4094
7445,fourth,oct,2168-10-07,64,227670,11926623,5486.29,21527,13096965,6001.97,19186,72636,48.37,62090,33717167,67658,20550.32,6190.33,116.52,31.44,164.26,409.13
7446,fourth,oct,2168-10-14,64,227964,11929602,5487.26,21525,13098514,6002.66,19189,72645,48.39,62102,33720417,67662,20553.82,6190.46,116.54,31.45,164.28,409.19
7447,fourth,oct,2168-10-21,64,227726,11929066,5487.58,21534,13101545,6002.93,19195,72636,48.4,62115,33725527,67671,20553.12,6191.17,116.57,31.46,164.29,409.27
7448,fourth,oct,2168-10-28,64,227796,11926375,5488.26,21539,13104044,6003.73,19196,72644,48.4,62123,33736735,67679,20555.54,6191.73,116.58,31.47,164.31,409.33
7449,fourth,nov,2168-11-04,64,227642,11928207,5488.42,21556,13106439,6004.14,19199,72653,48.41,62125,33734230,67691,20557.82,6193.19,116.6,31.47,164.33,409.39
7450,fourth,nov,2168-11-11,64,227787,11928849,5489.93,21559,13108704,6005.55,19200,72657,48.41,62136,33741997,67696,20560.71,61944,116.6,31.46,164.33,409.44
7451,fourth,nov,2168-11-18,64,227908,11927828,5491.64,21569,13109230,6006.71,19201,72659,48.41,62142,33749120,67708,20561.5,6194.58,116.62,31.47,164.36,409.44
7452,fourth,nov,2168-11-25,64,227846,11930371,5492.27,21579,13112680,6007.51,19204,72662,48.41,62152,33754485,67712,20564.43,6195.93,116.66,31.47,164.37,409.48
7453,fourth,dec,2168-12-02,64,227858,11931851,5491.94,21593,13117087,6008.1,19206,72693,48.41,62157,33759529,67724,205685,6196.42,116.68,31.47,164.4,409.63
7454,fourth,dec,2168-12-09,64,227787,11931072,5493.71,21586,13116607,6010.36,19209,72702,48.43,62165,33768655,67732,20573.85,6197.25,116.67,31.47,164.41,409.65
7455,fourth,dec,2168-12-16,64,227815,11934524,5494.15,21610,13117457,6010.82,19212,72723,48.42,62175,33774676,67737,20576.84,6198.31,116.68,31.47,164.42,409.66
7456,fourth,dec,2168-12-23,64,227527,11936435,5494.34,21583,13120238,6010.93,19218,72733,48.44,62185,33779273,67747,20580.94,6198.73,116.68,31.47,164.46,409.69
7457,fourth,dec,2168-12-30,64,227830,11937019,5494.87,21599,13121208,60115,19215,72754,48.43,62191,33783563,67748,20581.7,6199.37,116.72,31.47,164.47,409.74
7458,first,jan,2169-01-06,64,228268,11941179,5495.74,21608,13122015,6012.76,19217,72753,48.45,62203,33787908,67753,20584.88,6200.63,116.73,31.48,164.49,409.78
7459,first,jan,2169-01-13,64,228552,11942779,5495.21,21624,13122830,6013.48,19216,72763,48.45,62199,33795813,67762,20590.59,6200.79,116.74,31.47,164.51,409.8
7460,first,jan,2169-01-20,64,228713,11942555,5495.55,21624,13124512,60147,19220,72769,48.45,62204,33805228,67773,20593.74,6202.51,116.77,31.47,164.52,409.92
7461,first,jan,2169-01-27,64,228948,11942629,5496.35,21636,13126388,6014.6,19221,72763,48.47,62211,33807349,67786,20596.52,6203.1,116.79,31.46,164.56,409.95
7462,first,feb,2169-02-03,64,229045,11938011,5496.89,21654,13125795,6015.21,19225,72767,48.48,62215,33816937,67796,20599.3,6204.15,116.77,31.46,164.55,4109
7463,first,feb,2169-02-10,64,229160,11937714,5497.8,21656,13127804,6016.36,19224,72767,48.49,62222,33824334,67801,20602.22,6205.14,116.81,31.48,164.57,410.15
7464,first,feb,2169-02-17,64,229036,11939898,5498.1,21671,13129272,6017.27,19227,72775,48.48,62228,33831034,67805,20603.22,6205.37,116.83,31.48,164.6,410.16
7465,first,feb,2169-02-24,64,228990,11940490,5498.27,21664,13130073,6018.31,19228,72788,48.48,62235,33834174,67808,20606.24,6205.55,116.85,31.48,164.63,410.2
7466,first,mar,2169-03-03,64,229253,11940934,5498.58,21678,13132068,6020.43,19231,72787,48.47,62245,33837971,67823,20607.32,6205.99,116.86,31.48,164.66,410.27
7467,first,mar,2169-03-10,64,229314,11942877,5499.31,21661,13135528,6021.96,19231,72800,48.49,62256,33845335,67833,20610.83,62073,116.91,31.48,164.67,410.36
7468,first,mar,2169-03-17,64,229306,11945158,5499.75,21665,13136208,60239,19237,72794,48.51,62259,33851160,67844,20614.82,6207.9,116.94,31.49,164.7,410.33
7469,first,mar,2169-03-24,64,229156,11947317,5499.18,21655,13135905,6023.59,19236,72811,48.51,62256,33855483,67851,20617.28,6208.39,116.94,31.49,164.71,410.38
7470,first,mar,2169-03-31,64,229024,11949226,5500.27,21665,13137651,6024.71,19239,72824,48.52,62264,33863043,67858,20622.38,62091,116.98,31.47,164.73,410.46
7471,second,apr,2169-04-07,64,229262,11951092,5501.51,21680,13141554,6025.32,19244,72823,48.51,62270,33871683,67862,206262,6209.9,116.99,31.47,164.75,410.53
7472,second,apr,2169-04-14,64,229320,11954313,5502.45,21708,13143383,6026.86,19246,72843,48.52,62278,33875002,67874,20629.46,6210.45,117,31.46,164.76,410.63
7473,second,apr,2169-04-21,64,229385,11956143,5504.93,21705,13145696,6027.48,19250,72859,48.52,62282,33875956,67886,206335,6211.29,1174,31.46,164.78,410.68
7474,second,apr,2169-04-28,64,229483,11954354,5504.92,21694,13148048,6027.22,19251,72847,48.53,62291,33884334,67896,20635.78,6212.29,1177,31.47,164.8,410.7
7475,second,may,2169-05-05,64,229588,11959293,5505.65,21706,13150498,6028.15,19254,72853,48.55,62302,33891787,67904,20639.16,6213.36,1177,31.48,164.82,410.81
7476,second,may,2169-05-12,64,229632,11962884,5506.56,21707,13152791,6028.57,19255,72868,48.55,62313,33897527,67913,20642.35,6214.28,1178,31.47,164.81,410.86
7477,second,may,2169-05-19,64,229808,11961393,5507.21,21722,13157142,6029.7,19257,72884,48.55,62321,33903864,67921,20644.19,6215.57,1175,31.47,164.85,410.96
7478,second,may,2169-05-26,64,230164,11961479,5508.35,21740,13156061,6030.95,19259,72914,48.56,62324,33909574,67930,20646,62164,1173,31.48,164.86,4116
7479,second,jun,2169-06-02,64,230277,11962699,5508.61,21740,13157126,6033.17,19261,72908,48.55,62333,33909895,67937,20648.91,6217.15,1175,31.48,164.87,411.12
7480,second,jun,2169-06-09,64,230607,11963850,5509.82,21761,13157117,6034.11,19263,72930,48.55,62345,33906538,67946,20651.11,6217.64,1176,31.49,164.87,411.2
7481,second,jun,2169-06-16,64,230571,11963825,5508.9,21761,13158371,6035.11,19266,72930,48.55,62357,33908202,67950,20653.85,6218.47,1179,31.5,164.89,411.3
7482,second,jun,2169-06-23,64,230442,11964105,5511.19,21781,13162061,6036.59,19272,72928,48.55,62364,33909940,67965,20657.37,6219.3,117.12,31.5,164.91,411.34
7483,second,jun,2169-06-30,64,230535,11963804,5512.85,21793,13165152,6037.93,19275,72949,48.55,62375,33919125,67974,20658.49,6219.95,117.14,31.5,164.93,411.38
7484,third,jul,2169-07-07,64,230315,11962141,5512.39,21813,13166140,6039.45,19278,72948,48.55,62386,33924339,67976,20662.6,6220.27,117.14,31.51,164.95,411.45
7485,third,jul,2169-07-14,64,230235,11963562,55127,21822,13169461,6040.22,19282,72943,48.58,62399,33931759,67984,20664.79,6220.98,117.17,31.52,164.96,411.56
7486,third,jul,2169-07-21,64,230337,11962657,5511.96,21822,13168484,6041.54,19289,72959,48.6,62404,33940503,67996,20667.32,6221.91,117.2,31.53,164.99,411.58
7487,third,jul,2169-07-28,64,230126,11967453,5512.56,21843,13170227,6042.57,19295,72958,48.61,62408,33944997,68004,20671.46,6222.48,117.23,31.53,1652,411.61
7488,third,aug,2169-08-04,64,230184,11967774,5512.99,21844,13171354,6043.96,19300,72975,48.6,62413,33943604,68023,20673.36,6223.31,117.25,31.55,1653,411.7
7489,third,aug,2169-08-11,64,230226,11972640,5513.77,21836,13173165,6044.97,19305,72977,48.6,62423,33951018,68035,20677.28,6223.67,117.27,31.56,1655,411.82
7490,third,aug,2169-08-18,64,230367,11972322,5514.55,21835,13176102,6045.14,19307,72966,48.6,62430,33961784,68038,20679.95,6225.36,117.26,31.56,1658,411.86
7491,third,aug,2169-08-25,64,230311,11975912,5515.22,21843,13178278,6045.73,19309,72945,48.61,62440,33966489,68051,20682.26,6225.73,117.31,31.57,165.11,411.94
7492,third,sep,2169-09-01,64,229992,11977753,5515.98,21857,13181306,6046.45,19312,72939,48.62,62443,33977176,68064,20687.88,6226.47,117.32,31.57,165.12,411.94
7493,third,sep,2169-09-08,64,230233,11979430,55173,21854,13182875,6047.11,19313,72951,48.62,62449,33985153,68075,20692.59,6227.21,117.33,31.58,165.13,412
7494,third,sep,2169-09-15,64,230210,11981563,5517.39,21848,13185293,6048.13,19317,72942,48.62,62453,33992295,68083,206967,6228.66,117.35,31.57,165.15,412.1
7495,third,sep,2169-09-22,64,230283,11983893,5518.2,21844,13185023,6048.86,19319,72948,48.63,62458,33998112,68091,20699.39,6228.75,117.33,31.57,165.18,412.23
7496,third,sep,2169-09-29,64,230145,11983815,5518.9,21841,13186004,6050.23,19319,72960,48.65,62476,34004744,68099,20703.26,6228.16,117.34,31.58,165.19,412.3
7497,fourth,oct,2169-10-06,64,230096,11984252,5519.67,21845,13187829,6051.11,19324,72980,48.64,62494,34007940,68109,20705.55,6229.1,117.35,31.58,165.23,412.3
7498,fourth,oct,2169-10-13,64,230294,11986662,5521.8,21849,13193075,6052.85,19324,72985,48.66,62503,34009270,68125,20708.22,6229.73,117.42,31.6,165.25,412.33
7499,fourth,oct,2169-10-20,64,230371,11988024,5522.63,21851,13194836,6053.38,19327,72983,48.65,62506,34016803,68131,20710.74,6231.34,117.46,31.6,165.28,412.4
7500,fourth,oct,2169-10-27,64,230245,11991813,5523.39,21866,13198984,6054.75,19331,72976,48.64,62514,34018808,68140,20714.12,6232.17,117.46,31.6,165.28,412.43
7501,fourth,nov,2169-11-03,64,230139,11989962,5522.44,21885,13200386,60553,19335,72980,48.63,62521,34022443,68156,20718.3,6233.43,117.48,31.6,165.32,412.51
7502,fourth,nov,2169-11-10,64,229541,11990798,5522.32,21876,13202836,6056.41,19337,72989,48.67,62528,34022537,68166,20720.11,6234.46,117.5,31.61,165.37,412.52
7503,fourth,nov,2169-11-17,64,229760,11989076,5522.96,21869,13204694,60568,19342,72994,48.67,62538,34028977,68172,20721,6235.4,117.52,31.61,165.39,412.57
7504,fourth,nov,2169-11-24,64,229708,11990413,5524.71,21871,13206316,60568,19343,72997,48.68,62547,34028216,68177,20721.88,62365,117.54,31.62,165.42,412.59
7505,fourth,dec,2169-12-01,64,229848,11988306,5525.81,21869,13208655,6057.46,19343,73018,48.68,62556,34035054,68185,20725.75,6236.73,117.56,31.62,165.41,412.66
7506,fourth,dec,2169-12-08,64,229584,11990802,55264,21867,13210570,6058.53,19344,73047,48.7,62569,34044306,68197,20729.18,6237.31,117.59,31.61,165.41,412.7
7507,fourth,dec,2169-12-15,64,229917,11990446,5527.11,21878,13211532,6059.8,19347,73052,48.69,62583,34049960,68203,20733,6237.93,117.58,31.62,165.42,412.81
7508,fourth,dec,2169-12-22,64,230065,11993762,5527.84,21886,13213870,6061.32,19353,73061,48.69,62599,34061967,68210,20736.28,6238.22,117.6,31.64,165.43,412.88
7509,fourth,dec,2169-12-29,64,230072,11998209,5527.97,21892,13218123,6061.59,19352,73074,48.68,62615,34069931,68216,20739.42,6239.37,117.61,31.64,165.44,412.94
7510,first,jan,2170-01-05,64,230170,11998248,5528.83,21886,13220428,6062.56,19355,73086,48.69,62626,34083621,68224,20744.98,6239.98,117.63,31.64,165.46,412.97
7511,first,jan,2170-01-12,64,230335,11998881,5529.28,21905,13222267,6063.3,19357,73078,48.69,62640,34083442,68240,20746.3,6241.4,117.64,31.63,165.48,412.98
7512,first,jan,2170-01-19,64,230246,11996176,5530.97,21898,13223219,6064.39,19360,73076,48.7,62646,34088638,68247,20747.51,6242.66,117.64,31.63,165.51,4133
7513,first,jan,2170-01-26,64,230575,11997356,5530.52,21881,13224813,6064.76,19364,73061,48.71,62652,34090250,68254,20751.44,6243.58,117.66,31.65,165.52,4137
7514,first,feb,2170-02-02,64,230752,11997455,5531.2,21889,13229072,6065.72,19369,73069,48.72,62652,34101598,68260,20754.29,62449,117.7,31.66,165.54,413.11
7515,first,feb,2170-02-09,64,230863,11997650,5532.67,21892,13233172,6065.73,19373,73059,48.74,62660,34104810,68266,20758.63,6244.81,117.7,31.65,165.6,413.17
7516,first,feb,2170-02-16,64,230906,12000822,5533.79,21901,13235260,6066.41,19374,73079,48.74,62660,34108001,68276,20761.72,6245.8,117.74,31.66,165.61,413.26
7517,first,feb,2170-02-23,64,230612,12005833,5535.17,21875,13238032,6066.29,19379,73098,48.76,62676,34110224,68278,20765.48,6245.88,117.76,31.66,165.64,413.36
7518,first,mar,2170-03-02,64,230551,12009526,5535.45,21886,13237618,6067.92,19382,73109,48.77,62685,34113457,68279,20768.23,6246.81,117.76,31.66,165.66,413.41
7519,first,mar,2170-03-09,64,230524,12010408,5535.83,21887,13240070,6068.91,19383,73115,48.75,62688,34122104,68291,20773.51,6247.86,117.76,31.65,165.68,413.51
7520,first,mar,2170-03-16,64,230229,12009055,5535.92,21915,13241678,6069.52,19386,73127,48.76,62692,34123726,68298,20776.72,6248.82,117.78,31.66,165.69,413.61
7521,first,mar,2170-03-23,64,230577,12007282,5536.19,21910,13244183,6070.56,19383,73149,48.76,62698,34126155,68306,20778.81,6249.46,117.79,31.66,165.72,413.64
7522,first,mar,2170-03-30,64,230827,12009158,5537.64,21900,13243750,6071.5,19390,73130,48.78,62717,34133689,68314,20780.16,6250.12,117.82,31.67,165.73,413.72
7523,second,apr,2170-04-06,64,230937,12011191,55379,21906,13247339,6073.11,19393,73148,48.78,62727,34144737,68318,20782.95,6250.29,117.8,31.68,165.76,413.78
7524,second,apr,2170-04-13,64,230834,12011629,5538.42,21923,13251093,6073.71,19398,73169,48.8,62735,34148043,68327,20784.37,6251.67,117.83,31.65,165.78,413.9
7525,second,apr,2170-04-20,64,231096,12015737,5539.41,21928,13252370,6075.99,19400,73162,48.81,62739,34154233,68337,20786.73,6251.79,117.84,31.65,165.8,413.99
7526,second,apr,2170-04-27,64,231146,12017007,5539.54,21936,13253823,6077.59,19401,73172,48.81,62752,34156863,68350,20789.41,6252.45,117.86,31.63,165.84,4142
7527,second,may,2170-05-04,64,231401,12016805,5540.74,21918,13256192,6078.13,19406,73178,48.84,62759,34160795,68348,20791.26,6253.86,117.89,31.62,165.84,414.1
7528,second,may,2170-05-11,64,231669,12018007,5541.82,21913,13255747,6077.93,19407,73199,48.85,62771,34165236,68353,20792.48,6254.93,117.9,31.64,165.88,414.26
7529,second,may,2170-05-18,64,231875,12019999,5542.28,21907,13256151,60799,19409,73208,48.85,62783,34168907,68370,20793.93,6255.84,117.9,31.63,165.92,414.31
